Order Date,Customer ID,Segment,Region,Category,Sub-Category,Sales,Quantity,Profit,Month,Profit Margin
,DR-12880,Corporate,East,Furniture,Furnishings,25.16,2,8.5544,,0.33999999999999997
,JK-15625,Consumer,East,Office Supplies,Binders,13.92,3,4.872,,0.35
,MV-17485,Consumer,West,Office Supplies,Paper,19.36,2,9.2928,,0.48
,MV-17485,Consumer,West,Furniture,Furnishings,19.3,2,5.79,,0.3
,BP-11155,Consumer,West,Office Supplies,Binders,38.376,3,13.4316,,0.35000000000000003
,DH-13075,Corporate,West,Office Supplies,Paper,12.96,2,6.3504,,0.48999999999999994
,DH-13075,Corporate,West,Furniture,Furnishings,26.48,1,10.0624,,0.38
,DH-13075,Corporate,West,Technology,Machines,532.72,2,53.272,,0.09999999999999999
,DH-13075,Corporate,West,Office Supplies,Paper,26.72,4,12.8256,,0.48
,DH-13075,Corporate,West,Office Supplies,Paper,20.04,3,9.6192,,0.48
,DH-13075,Corporate,West,Office Supplies,Storage,795.48,7,7.9548,,0.009999999999999998
,DH-13075,Corporate,West,Furniture,Furnishings,21.56,7,6.8992,,0.32000000000000006
2016-12-08,LH-16900,Consumer,South,Technology,Phones,249.584,2,31.198,2016-12,0.125
2016-12-08,LH-16900,Consumer,South,Technology,Accessories,68.112,3,17.8794,2016-12,0.2625
2016-12-08,LH-16900,Consumer,South,Technology,Accessories,16.56,3,-2.484,2016-12,-0.15000000000000002
,DK-13090,Consumer,East,Technology,Phones,74.95,5,36.7255,,0.48999999999999994
,SS-20410,Consumer,Central,Furniture,Tables,355.455,3,-184.8366,,-0.52
,FP-14320,Consumer,West,Office Supplies,Labels,44.4,3,22.2,,0.5
,FP-14320,Consumer,West,Office Supplies,Labels,20.65,5,9.499,,0.4600000000000001
2016-02-03,LC-17050,Consumer,South,Furniture,Chairs,866.4,4,225.264,2016-02,0.26
,AS-10240,Consumer,South,Office Supplies,Art,5.56,2,1.4456,,0.26
,HG-15025,Consumer,Central,Office Supplies,Appliances,3.16,4,-8.532,,-2.6999999999999997
,HG-15025,Consumer,Central,Technology,Copiers,1999.96,5,624.9875,,0.31249999999999994
2015-08-11,BW-11065,Consumer,South,Furniture,Furnishings,46.152,3,12.1149,2015-08,0.2625
,BH-11710,Consumer,South,Technology,Machines,32.985,3,-1.9791,,-0.060000000000000005
,JP-16135,Home Office,West,Office Supplies,Storage,481.32,4,125.1432,,0.26
,JP-16135,Home Office,West,Office Supplies,Binders,6.384,1,2.1546,,0.33749999999999997
2017-08-12,JM-16195,Consumer,West,Office Supplies,Appliances,542.94,3,152.0232,2017-08,0.27999999999999997
2017-08-12,JM-16195,Consumer,West,Furniture,Furnishings,54.92,4,19.7712,2017-08,0.36
2015-11-03,FH-14365,Corporate,East,Furniture,Chairs,1448.82,10,209.274,2015-11,0.14444444444444446
2015-09-10,MC-17575,Consumer,West,Office Supplies,Storage,353.88,6,17.694,2015-09,0.049999999999999996
2014-11-08,EB-13870,Consumer,West,Technology,Phones,333.576,3,25.0182,2014-11,0.075
2016-10-08,PM-19135,Home Office,Central,Office Supplies,Labels,60.144,6,20.2986,2016-10,0.3375
2017-09-08,AR-10345,Corporate,Central,Technology,Accessories,85.2,6,20.235,2017-09,0.2375
,SS-20875,Consumer,East,Office Supplies,Labels,3.15,1,1.512,,0.48000000000000004
,SS-20875,Consumer,East,Office Supplies,Paper,22.72,4,10.224,,0.45
,SC-20440,Corporate,West,Furniture,Furnishings,14.91,3,4.6221,,0.31
,SC-20440,Corporate,West,Office Supplies,Appliances,1158.12,4,335.8548,,0.29000000000000004
,EA-14035,Corporate,Central,Technology,Copiers,599.99,1,233.9961,,0.39
,TP-21130,Consumer,Central,Office Supplies,Storage,23.968,2,2.3968,,0.09999999999999999
2016-04-12,BP-11290,Consumer,West,Furniture,Chairs,638.288,7,-31.9144,2016-04,-0.05
2016-04-12,BP-11290,Consumer,West,Office Supplies,Binders,13.208,1,4.6228,2016-04,0.35
2016-12-04,LM-17065,Consumer,East,Office Supplies,Binders,15.528,3,5.823,2016-12,0.375
2016-12-04,KT-16465,Consumer,West,Office Supplies,Paper,104.85,1,50.328,2016-12,0.48000000000000004
2014-11-11,AP-10915,Consumer,West,Office Supplies,Art,30.48,3,7.9248,2014-11,0.26
2014-11-11,AP-10915,Consumer,West,Furniture,Chairs,112.648,1,11.2648,2014-11,0.09999999999999999
2015-04-02,JD-15790,Consumer,West,Technology,Machines,71.976,3,24.2919,2015-04,0.33749999999999997
2015-12-12,XP-21865,Consumer,West,Office Supplies,Art,2.21,1,0.5967,2015-12,0.27
2015-12-12,XP-21865,Consumer,West,Office Supplies,Envelopes,15.52,4,7.4496,2015-12,0.48000000000000004
2015-12-12,XP-21865,Consumer,West,Office Supplies,Paper,36.44,4,16.398,2015-12,0.45
2017-10-02,JK-16090,Consumer,West,Furniture,Bookcases,217.764,6,-384.7164,2017-10,-1.7666666666666666
2017-10-02,JK-16090,Consumer,West,Office Supplies,Supplies,39.072,6,4.3956,2017-10,0.11249999999999999
2017-10-02,JK-16090,Consumer,West,Office Supplies,Binders,22.638,7,-16.6012,2017-10,-0.7333333333333332
2017-10-02,JK-16090,Consumer,West,Office Supplies,Art,95.144,7,10.7037,2017-10,0.11249999999999999
2017-04-10,MG-18205,Corporate,South,Furniture,Furnishings,12.32,5,1.848,2017-04,0.15
2017-04-10,MG-18205,Corporate,South,Office Supplies,Binders,4.419,3,-3.0933,2017-04,-0.7000000000000001
,PG-18820,Consumer,West,Office Supplies,Fasteners,35.0,7,16.8,,0.48000000000000004
,PG-18820,Consumer,West,Furniture,Chairs,72.784,1,0.0,,0.0
,PG-18820,Consumer,West,Office Supplies,Appliances,97.84,2,25.4384,,0.26
,PG-18820,Consumer,West,Furniture,Furnishings,51.75,1,15.525,,0.3
,PG-18820,Consumer,West,Office Supplies,Binders,46.672,2,16.3352,,0.35000000000000003
,LD-17005,Consumer,East,Office Supplies,Storage,1395.54,9,362.8404,,0.26
,LD-17005,Consumer,East,Furniture,Furnishings,117.36,4,36.3816,,0.31
,LD-17005,Consumer,East,Office Supplies,Labels,18.9,3,8.694,,0.4600000000000001
,LD-17005,Consumer,East,Office Supplies,Paper,77.52,2,37.9848,,0.49000000000000005
,CR-12730,Consumer,Central,Furniture,Chairs,421.372,2,-6.0196,,-0.014285714285714284
2014-07-11,MN-17935,Consumer,Central,Technology,Phones,575.968,4,43.1976,2014-07,0.07500000000000001
2014-07-11,MN-17935,Consumer,Central,Office Supplies,Paper,10.368,2,3.6288,2014-07,0.35
,RD-19900,Consumer,West,Technology,Phones,15.984,2,1.1988,,0.07500000000000001
2017-05-12,JP-16135,Home Office,East,Office Supplies,Art,10.272,3,1.1556,2017-05,0.11249999999999999
,KE-16420,Corporate,Central,Office Supplies,Storage,61.792,4,6.1792,,0.09999999999999999
,KE-16420,Corporate,Central,Furniture,Bookcases,205.9992,3,-27.2646,,-0.1323529411764706
2016-09-04,DL-13315,Consumer,South,Office Supplies,Paper,12.192,3,4.1148,2016-09,0.33749999999999997
2016-09-04,DL-13315,Consumer,South,Office Supplies,Appliances,87.168,2,8.7168,2016-09,0.09999999999999998
2016-09-04,DL-13315,Consumer,South,Office Supplies,Art,31.744,2,8.3328,2016-09,0.2625
2016-02-06,KB-16240,Corporate,South,Furniture,Furnishings,132.224,4,-18.1808,2016-02,-0.1375
,JD-16150,Corporate,West,Office Supplies,Paper,105.52,4,48.5392,,0.46
,JD-16150,Corporate,West,Furniture,Furnishings,91.96,2,15.6332,,0.17
,JD-16150,Corporate,West,Technology,Phones,1487.976,3,185.997,,0.125
2015-07-02,SR-20740,Home Office,East,Office Supplies,Paper,19.44,3,9.3312,2015-07,0.48000000000000004
,AC-10450,Consumer,South,Technology,Accessories,11.672,1,-0.7295,,-0.0625
,LS-17245,Consumer,East,Technology,Phones,279.96,4,78.3888,,0.28
,LS-17245,Consumer,East,Office Supplies,Binders,12.912,3,4.6806,,0.3625
,LS-17245,Consumer,East,Office Supplies,Binders,17.088,4,5.7672,,0.33749999999999997
,LS-17245,Consumer,East,Office Supplies,Labels,93.15,9,44.712,,0.48
,LS-17245,Consumer,East,Office Supplies,Labels,11.52,4,5.6448,,0.49000000000000005
2017-05-12,CS-12175,Corporate,West,Office Supplies,Supplies,238.62,2,4.7724,2017-05,0.02
2017-05-12,CS-12175,Corporate,West,Office Supplies,Appliances,7.77,1,2.0979,2017-05,0.27
2017-05-12,CS-12175,Corporate,West,Furniture,Tables,285.48,5,-10.7055,2017-05,-0.0375
2017-05-12,CS-12175,Corporate,West,Office Supplies,Binders,19.168,4,6.4692,2017-05,0.3375
2014-05-02,AR-10510,Consumer,East,Office Supplies,Appliances,26.136,3,1.9602,2014-05,0.075
2017-09-03,KB-16405,Home Office,East,Office Supplies,Paper,419.4,4,201.312,2017-09,0.48000000000000004
2017-09-03,KB-16405,Home Office,East,Furniture,Chairs,90.801,1,14.1246,2017-09,0.15555555555555553
2017-09-03,KB-16405,Home Office,East,Furniture,Chairs,181.764,2,-8.0784,2017-09,-0.044444444444444446
2017-09-03,KB-16405,Home Office,East,Office Supplies,Art,5.56,2,2.224,2017-09,0.4000000000000001
2016-12-03,MM-17920,Consumer,Central,Furniture,Tables,581.96,2,104.7528,2016-12,0.17999999999999997
2016-12-03,MM-17920,Consumer,Central,Furniture,Chairs,29.98,1,8.0946,2016-12,0.26999999999999996
,RF-19735,Consumer,West,Technology,Accessories,519.96,4,176.7864,,0.33999999999999997
,BP-11290,Consumer,South,Office Supplies,Labels,6.264,3,2.0358,,0.325
,BP-11290,Consumer,South,Furniture,Chairs,363.92,5,0.0,,0.0
2015-06-09,MJ-17740,Consumer,South,Office Supplies,Binders,64.2,5,-42.8,2015-06,-0.6666666666666666
2015-06-09,MJ-17740,Consumer,South,Office Supplies,Binders,38.52,3,-26.964,2015-06,-0.7
2015-06-09,MJ-17740,Consumer,South,Technology,Accessories,72.6,5,-8.1675,2015-06,-0.11250000000000002
,DO-13645,Consumer,West,Technology,Phones,57.568,4,5.7568,,0.1
,MV-17485,Consumer,West,Office Supplies,Storage,83.7,5,3.348,,0.039999999999999994
,MG-17875,Home Office,South,Office Supplies,Paper,32.4,5,15.552,,0.48
,MG-17875,Home Office,South,Furniture,Furnishings,47.98,2,11.0354,,0.23
,BS-11665,Consumer,West,Technology,Phones,415.968,4,51.996,,0.125
,BS-11665,Consumer,West,Office Supplies,Storage,304.9,5,6.098,,0.02
,BS-11665,Consumer,West,Furniture,Furnishings,80.96,4,29.1456,,0.36000000000000004
,BS-11665,Consumer,West,Office Supplies,Storage,777.21,7,54.4047,,0.06999999999999999
,BS-11665,Consumer,West,Office Supplies,Paper,32.4,5,15.552,,0.48
,BS-11665,Consumer,West,Furniture,Chairs,225.568,2,2.8196,,0.012499999999999999
,BS-11665,Consumer,West,Furniture,Furnishings,36.6,3,15.372,,0.42
2015-11-10,PO-19180,Home Office,Central,Office Supplies,Appliances,715.64,2,178.91,2015-11,0.25
2015-11-10,PO-19180,Home Office,Central,Office Supplies,Storage,795.51,3,143.1918,2015-11,0.18
2015-11-10,PO-19180,Home Office,Central,Technology,Copiers,549.99,1,274.995,2015-11,0.5
2015-11-10,PO-19180,Home Office,Central,Office Supplies,Binders,74.76,3,34.3896,2015-11,0.45999999999999996
2015-11-10,PO-19180,Home Office,Central,Furniture,Furnishings,29.22,3,12.8568,2015-11,0.44
2014-09-10,DA-13450,Home Office,South,Office Supplies,Binders,9.64,2,4.7236,2014-09,0.49
2015-08-05,AH-10690,Corporate,Central,Office Supplies,Storage,33.488,7,-1.2558,2015-08,-0.0375
2015-08-05,AH-10690,Corporate,Central,Office Supplies,Supplies,23.04,3,-4.896,2015-08,-0.2125
2015-08-05,AH-10690,Corporate,Central,Office Supplies,Binders,1.362,1,-2.1792,2015-08,-1.5999999999999996
2015-08-05,AH-10690,Corporate,Central,Furniture,Furnishings,14.76,5,-11.439,2015-08,-0.775
2017-09-03,JK-15730,Consumer,West,Furniture,Bookcases,239.666,2,14.098,2017-09,0.05882352941176471
2015-11-01,MS-17530,Consumer,South,Furniture,Tables,301.96,2,45.294,2015-11,0.15
,JK-15640,Home Office,East,Office Supplies,Paper,7.968,2,2.8884,,0.3625
2016-05-01,CM-12235,Consumer,South,Office Supplies,Paper,109.92,2,53.8608,2016-05,0.49
2016-05-01,CM-12235,Consumer,South,Office Supplies,Paper,19.44,3,9.3312,2016-05,0.48000000000000004
2016-05-01,CM-12235,Consumer,South,Office Supplies,Art,11.16,2,4.3524,2016-05,0.39
2014-08-05,RS-19420,Corporate,East,Office Supplies,Appliances,79.47,3,22.2516,2014-08,0.28
2014-08-05,RS-19420,Corporate,East,Office Supplies,Art,4.56,2,2.0064,2014-08,0.44000000000000006
2014-08-05,RS-19420,Corporate,East,Furniture,Chairs,1133.35,5,294.671,2014-08,0.26
2016-01-04,BP-11185,Corporate,East,Office Supplies,Art,4.672,1,0.584,2016-01,0.125
2016-01-04,BP-11185,Corporate,East,Office Supplies,Binders,104.58,6,-80.178,2016-01,-0.7666666666666666
2016-11-07,MA-17995,Home Office,West,Furniture,Chairs,1603.136,4,100.196,2016-11,0.0625
,EB-13705,Corporate,West,Furniture,Tables,1293.488,7,80.843,,0.0625
,RD-19900,Consumer,Central,Furniture,Furnishings,127.95,3,21.7515,,0.16999999999999998
,ME-17320,Home Office,South,Office Supplies,Storage,59.76,1,16.7328,,0.28
2017-06-04,EH-14005,Home Office,South,Office Supplies,Binders,108.08,7,54.04,2017-06,0.5
2017-06-04,EH-14005,Home Office,South,Office Supplies,Binders,9.54,3,4.3884,2017-06,0.46
2015-04-07,FM-14290,Home Office,East,Office Supplies,Art,11.736,3,1.0269,2015-04,0.0875
,FG-14260,Home Office,East,Office Supplies,Binders,447.86,7,219.4514,,0.49
,FG-14260,Home Office,East,Office Supplies,Paper,17.94,3,8.7906,,0.48999999999999994
,FG-14260,Home Office,East,Office Supplies,Appliances,245.88,6,68.8464,,0.28
2016-09-05,MV-17485,Consumer,East,Office Supplies,Paper,192.16,4,92.2368,2016-09,0.48000000000000004
,JW-15220,Corporate,West,Furniture,Chairs,801.568,2,50.098,,0.0625
,JW-15220,Corporate,West,Office Supplies,Paper,368.91,9,180.7659,,0.48999999999999994
,JW-15220,Corporate,West,Furniture,Chairs,885.528,9,-99.6219,,-0.11249999999999999
,EH-13765,Corporate,West,Furniture,Furnishings,28.28,2,7.3528,,0.26
,EH-13765,Corporate,West,Office Supplies,Supplies,4912.59,3,196.5036,,0.04
,LS-17245,Consumer,West,Office Supplies,Binders,14.352,3,5.0232,,0.35
,LS-17245,Consumer,West,Technology,Accessories,179.97,3,86.3856,,0.48
2017-10-08,BP-11050,Corporate,East,Office Supplies,Storage,42.76,1,11.1176,2017-10,0.26
2015-05-07,CC-12220,Consumer,South,Office Supplies,Paper,45.68,2,21.0128,2015-05,0.45999999999999996
,JM-15580,Consumer,East,Office Supplies,Binders,25.06,2,11.7782,,0.47000000000000003
,RD-19720,Consumer,Central,Office Supplies,Paper,38.432,1,13.4512,,0.35
,RD-19720,Consumer,Central,Office Supplies,Storage,21.568,2,1.6176,,0.075
,RD-19720,Consumer,Central,Technology,Accessories,81.576,3,2.0394,,0.025000000000000005
2017-09-10,SS-20410,Consumer,South,Office Supplies,Binders,2.78,1,1.3622,2017-09,0.49000000000000005
2017-09-09,KD-16495,Corporate,West,Office Supplies,Storage,99.87,3,23.9688,2017-09,0.24000000000000002
2014-11-01,PL-18925,Home Office,West,Office Supplies,Labels,44.4,3,22.2,2014-11,0.5
2014-11-01,PL-18925,Home Office,West,Office Supplies,Paper,21.4,5,9.63,2014-11,0.45000000000000007
2016-04-03,ZD-21925,Consumer,Central,Furniture,Furnishings,71.12,4,22.0472,2016-04,0.31
2016-04-03,ZD-21925,Consumer,Central,Technology,Phones,259.96,4,124.7808,2016-04,0.48000000000000004
2017-01-12,LS-16945,Corporate,West,Office Supplies,Envelopes,9.78,1,4.89,2017-01,0.5
,PB-18805,Home Office,West,Office Supplies,Binders,24.192,9,7.56,,0.3125
,PC-18745,Corporate,East,Furniture,Furnishings,31.56,3,10.4148,,0.33
2017-11-06,FM-14290,Home Office,West,Office Supplies,Paper,59.94,3,28.1718,2017-11,0.47000000000000003
2017-11-06,FM-14290,Home Office,West,Office Supplies,Paper,45.36,4,22.2264,2017-11,0.49000000000000005
2017-11-06,FM-14290,Home Office,West,Office Supplies,Paper,26.4,5,12.672,2017-11,0.48000000000000004
2017-11-06,FM-14290,Home Office,West,Office Supplies,Labels,41.4,4,19.872,2017-11,0.48000000000000004
2017-11-06,FM-14290,Home Office,West,Technology,Accessories,16.95,1,1.017,2017-11,0.06
2016-12-02,KD-16495,Corporate,West,Office Supplies,Binders,24.704,2,9.264,2016-12,0.37499999999999994
2016-12-02,KD-16495,Corporate,West,Office Supplies,Appliances,59.7,3,26.865,2016-12,0.44999999999999996
2016-12-02,KD-16495,Corporate,West,Furniture,Furnishings,14.52,3,5.6628,2016-12,0.39
2016-12-02,KD-16495,Corporate,West,Office Supplies,Binders,104.184,3,33.8598,2016-12,0.325
,SC-20680,Home Office,West,Office Supplies,Storage,46.53,3,13.0284,,0.27999999999999997
,DW-13585,Corporate,South,Office Supplies,Supplies,25.5,3,6.63,,0.26
,PF-19120,Consumer,East,Office Supplies,Storage,14.9,5,1.043,,0.06999999999999999
,PF-19120,Consumer,East,Office Supplies,Labels,87.71,7,41.2237,,0.47000000000000003
,PF-19120,Consumer,East,Furniture,Chairs,199.764,2,8.8784,,0.04444444444444444
,PF-19120,Consumer,East,Office Supplies,Storage,94.6,4,27.434,,0.29000000000000004
,PF-19120,Consumer,East,Furniture,Bookcases,4228.704,6,158.5764,,0.037500000000000006
,PF-19120,Consumer,East,Furniture,Bookcases,2003.92,5,-25.049,,-0.012499999999999999
,PF-19120,Consumer,East,Technology,Phones,209.97,3,58.7916,,0.28
,PF-19120,Consumer,East,Technology,Accessories,659.9,2,217.767,,0.33
,PF-19120,Consumer,East,Office Supplies,Paper,110.96,2,53.2608,,0.48000000000000004
,PF-19120,Consumer,East,Technology,Phones,67.8,4,1.356,,0.020000000000000004
,DK-13225,Corporate,East,Furniture,Tables,313.176,2,-120.0508,,-0.38333333333333336
,RB-19435,Consumer,South,Office Supplies,Art,22.96,7,6.6584,,0.29
2017-06-03,GD-14590,Corporate,West,Technology,Accessories,1099.5,10,362.835,2017-06,0.32999999999999996
2014-04-08,RA-19885,Corporate,South,Furniture,Tables,1215.92,8,316.1392,2014-04,0.26
2014-10-11,DB-13555,Corporate,South,Office Supplies,Labels,7.31,1,3.4357,2014-10,0.47000000000000003
2014-10-11,DB-13555,Corporate,South,Furniture,Furnishings,8.92,4,3.9248,2014-10,0.44
2017-07-07,RL-19615,Consumer,East,Furniture,Bookcases,87.21,3,-45.3492,2017-07,-0.5200000000000001
2017-07-07,RL-19615,Consumer,East,Office Supplies,Paper,15.552,3,5.4432,2017-07,0.35000000000000003
2017-07-07,RL-19615,Consumer,East,Technology,Phones,683.988,2,-113.998,2017-07,-0.16666666666666666
2017-07-07,RL-19615,Consumer,East,Office Supplies,Storage,13.392,3,1.0044,2017-07,0.075
2017-07-07,RL-19615,Consumer,East,Technology,Accessories,16.776,3,4.8231,2017-07,0.28750000000000003
2017-07-07,RL-19615,Consumer,East,Technology,Accessories,527.92,2,85.787,2017-07,0.16250000000000003
2016-07-04,RB-19465,Home Office,West,Furniture,Furnishings,25.4,5,8.636,2016-07,0.33999999999999997
2016-07-04,RB-19465,Home Office,West,Technology,Phones,177.48,3,19.9665,2016-07,0.1125
2016-07-04,RB-19465,Home Office,West,Technology,Phones,71.976,3,8.997,2016-07,0.125
,JF-15295,Consumer,Central,Technology,Phones,95.992,1,9.5992,,0.09999999999999999
,JF-15295,Consumer,Central,Office Supplies,Labels,13.216,4,4.2952,,0.32500000000000007
2017-10-12,RW-19690,Consumer,West,Technology,Accessories,435.84,12,130.752,2017-10,0.30000000000000004
2017-10-12,RW-19690,Consumer,West,Office Supplies,Art,5.88,2,1.5876,2017-10,0.26999999999999996
2016-08-06,VG-21790,Consumer,West,Technology,Phones,211.168,4,18.4772,2016-08,0.0875
,JM-15265,Corporate,West,Furniture,Furnishings,6.28,1,2.6376,,0.42
,JM-15265,Corporate,West,Technology,Accessories,95.1,5,30.432,,0.32
,JM-15265,Corporate,West,Office Supplies,Paper,25.92,4,12.4416,,0.4799999999999999
,JM-15265,Corporate,West,Office Supplies,Storage,48.84,4,13.1868,,0.26999999999999996
,BE-11455,Home Office,Central,Office Supplies,Binders,25.9,5,12.691,,0.49000000000000005
2017-03-05,CB-12535,Corporate,South,Office Supplies,Envelopes,42.68,4,19.6328,2017-03,0.46
2017-03-05,CB-12535,Corporate,South,Technology,Accessories,299.97,3,125.9874,2017-03,0.41999999999999993
2017-03-05,CB-12535,Corporate,South,Office Supplies,Appliances,262.24,2,78.672,2017-03,0.3
2017-03-05,CB-12535,Corporate,South,Office Supplies,Binders,234.36,6,112.4928,2017-03,0.48
,SD-20485,Home Office,Central,Office Supplies,Paper,20.736,4,7.2576,,0.35
,SG-20890,Corporate,East,Office Supplies,Art,10.5,5,2.94,,0.27999999999999997
2014-11-11,TS-21430,Corporate,East,Furniture,Furnishings,23.968,2,7.7896,2014-11,0.325
2014-11-11,TS-21430,Corporate,East,Furniture,Bookcases,521.96,4,-250.5408,2014-11,-0.4799999999999999
2016-03-12,DK-13225,Corporate,West,Office Supplies,Storage,676.55,5,6.7655,2016-03,0.010000000000000002
2016-03-12,DK-13225,Corporate,West,Office Supplies,Appliances,154.9,5,40.274,2016-03,0.26
2016-03-12,DK-13225,Corporate,West,Office Supplies,Envelopes,30.56,4,14.9744,2016-03,0.49
2016-03-12,DK-13225,Corporate,West,Furniture,Chairs,770.352,3,77.0352,2016-03,0.1
2017-02-09,ML-17395,Corporate,West,Furniture,Furnishings,21.12,4,6.5472,2017-02,0.31
2014-11-11,MA-17560,Home Office,West,Technology,Phones,575.928,9,57.5928,2014-11,0.09999999999999999
2014-11-11,MA-17560,Home Office,West,Office Supplies,Appliances,7.78,2,2.0228,2014-11,0.26
2014-11-11,MA-17560,Home Office,West,Office Supplies,Paper,123.92,4,55.764,2014-11,0.45
,LR-17035,Corporate,West,Office Supplies,Supplies,17.22,3,5.166,,0.30000000000000004
